,active_lock_reason,assignee,assignees,author_association,body,closed_at,comments,comments_url,created_at,events_url,html_url,id,labels,labels_url,locked,milestone,node_id,number,performed_via_github_app,pull_request,repository_url,state,title,updated_at,url,user
22,,,[],NONE,"Is there any way to calibrate barometer at the beginning or even is there a way to set it to 0 before taking off?
",2019-09-17 04:16:49,0,https://api.github.com/repos/dronekit/dronekit-python/issues/972/comments,2019-09-06 16:02:36,https://api.github.com/repos/dronekit/dronekit-python/issues/972/events,https://github.com/dronekit/dronekit-python/issues/972,490405581,[],https://api.github.com/repos/dronekit/dronekit-python/issues/972/labels{/name},False,,MDU6SXNzdWU0OTA0MDU1ODE=,972,,,https://api.github.com/repos/dronekit/dronekit-python,closed,Barometer calibration,2019-09-17 04:16:49,https://api.github.com/repos/dronekit/dronekit-python/issues/972,"{'login': 'shubham9436', 'id': 19433739, 'node_id': 'MDQ6VXNlcjE5NDMzNzM5', 'avatar_url': 'https://avatars3.githubusercontent.com/u/19433739?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/shubham9436', 'html_url': 'https://github.com/shubham9436', 'followers_url': 'https://api.github.com/users/shubham9436/followers', 'following_url': 'https://api.github.com/users/shubham9436/following{/other_user}', 'gists_url': 'https://api.github.com/users/shubham9436/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/shubham9436/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/shubham9436/subscriptions', 'organizations_url': 'https://api.github.com/users/shubham9436/orgs', 'repos_url': 'https://api.github.com/users/shubham9436/repos', 'events_url': 'https://api.github.com/users/shubham9436/events{/privacy}', 'received_events_url': 'https://api.github.com/users/shubham9436/received_events', 'type': 'User', 'site_admin': False}"
23,,,[],NONE,"I am working on a project where we are trying to implement communications between 2 drones. The basic structure is: Drone1 sends a command to Drone2 (through UDP and Python Socket) to first arm, then takeoff, and fly to up 5 meters. Drone2 then sends a message to Drone1 to fly up 5 meters. When testing this, the altitude sensors on our drones can be iffy, which results in them flying higher than intended, and after about 30 seconds they end up crashing down. 

We want to create a manual takeover command so we can use our RC Remotes to pilot the drones if something like this were to happen again. It seems like the only way to do this is with channel overrides, which is strongly advised against in the documentation. We are able to run RC commands on the drones, but when running our message code, it seems like the RC is disabled. 

Thank you!! ",2019-08-09 14:39:49,2,https://api.github.com/repos/dronekit/dronekit-python/issues/966/comments,2019-08-06 17:11:23,https://api.github.com/repos/dronekit/dronekit-python/issues/966/events,https://github.com/dronekit/dronekit-python/issues/966,477497258,[],https://api.github.com/repos/dronekit/dronekit-python/issues/966/labels{/name},False,,MDU6SXNzdWU0Nzc0OTcyNTg=,966,,,https://api.github.com/repos/dronekit/dronekit-python,closed,Manual Override ,2019-08-09 14:39:49,https://api.github.com/repos/dronekit/dronekit-python/issues/966,"{'login': 'priyankamadhavan', 'id': 46007515, 'node_id': 'MDQ6VXNlcjQ2MDA3NTE1', 'avatar_url': 'https://avatars3.githubusercontent.com/u/46007515?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/priyankamadhavan', 'html_url': 'https://github.com/priyankamadhavan', 'followers_url': 'https://api.github.com/users/priyankamadhavan/followers', 'following_url': 'https://api.github.com/users/priyankamadhavan/following{/other_user}', 'gists_url': 'https://api.github.com/users/priyankamadhavan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/priyankamadhavan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/priyankamadhavan/subscriptions', 'organizations_url': 'https://api.github.com/users/priyankamadhavan/orgs', 'repos_url': 'https://api.github.com/users/priyankamadhavan/repos', 'events_url': 'https://api.github.com/users/priyankamadhavan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/priyankamadhavan/received_events', 'type': 'User', 'site_admin': False}"
24,,,[],NONE,"Hey guys! 

When calling `set_attitude_target_encode()` for changing ROLL it works correctly (vehicle moves left/right). But it doesn't work for changing PITCH, I mean it completely ignores the message, and so PITCH stays unchanged. 

MODE: GUIDED
VEHICLE_TYPE: PLANE

Changing ROLL:
```python
q = quaternion.QuaternionBase([np.radians(45), np.radians(0), np.radians(0)])
print(q)
msg = vehicle.message_factory.set_attitude_target_encode(
0,
0,
0,
0b11100010,
q,
0,
0,
0,
0)
vehicle.send_mavlink(msg)
vehicle.flush()
```

Changing PITCH:
```python
q = quaternion.QuaternionBase([np.radians(0), np.radians(45), np.radians(0)])
print(q)
msg = vehicle.message_factory.set_attitude_target_encode(
0,
0,
0,
0b11100010,
q,
0,
0,
0,
0)
vehicle.send_mavlink(msg)
vehicle.flush()
```",2019-08-23 08:35:39,2,https://api.github.com/repos/dronekit/dronekit-python/issues/965/comments,2019-08-01 14:04:55,https://api.github.com/repos/dronekit/dronekit-python/issues/965/events,https://github.com/dronekit/dronekit-python/issues/965,475703222,[],https://api.github.com/repos/dronekit/dronekit-python/issues/965/labels{/name},False,,MDU6SXNzdWU0NzU3MDMyMjI=,965,,,https://api.github.com/repos/dronekit/dronekit-python,closed,SITL ignores PITCH changes after set_attitude_target_encode() ,2019-08-23 08:35:39,https://api.github.com/repos/dronekit/dronekit-python/issues/965,"{'login': 'artardupilot', 'id': 53570692, 'node_id': 'MDQ6VXNlcjUzNTcwNjky', 'avatar_url': 'https://avatars2.githubusercontent.com/u/53570692?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/artardupilot', 'html_url': 'https://github.com/artardupilot', 'followers_url': 'https://api.github.com/users/artardupilot/followers', 'following_url': 'https://api.github.com/users/artardupilot/following{/other_user}', 'gists_url': 'https://api.github.com/users/artardupilot/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/artardupilot/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/artardupilot/subscriptions', 'organizations_url': 'https://api.github.com/users/artardupilot/orgs', 'repos_url': 'https://api.github.com/users/artardupilot/repos', 'events_url': 'https://api.github.com/users/artardupilot/events{/privacy}', 'received_events_url': 'https://api.github.com/users/artardupilot/received_events', 'type': 'User', 'site_admin': False}"
25,,,[],NONE,"**anyone knows these error? cannot connect to arducopter 3.6.6.**

mav recv error: invalid MAVLink prefix '248'
mav recv error: invalid MAVLink CRC in msgID 248 0x1800 should be 0xe0bc
mav recv error: invalid MAVLink prefix '0'
Link timeout, no heartbeat in last 5 seconds
mav recv error: invalid MAVLink CRC in msgID 134 0x0080 should be 0x5f49
mav recv error: invalid MAVLink prefix '128'
mav recv error: invalid MAVLink CRC in msgID 134 0x8086 should be 0xd12e
mav recv error: invalid MAVLink prefix '152'
mav recv error: invalid MAVLink CRC in msgID 248 0x9800 should be 0x1c26
mav recv error: invalid MAVLink prefix '0'
mav recv error: invalid MAVLink CRC in msgID 248 0x6606 should be 0x6e05
mav recv error: invalid MAVLink prefix '0'
mav recv error: invalid MAVLink CRC in msgID 248 0x00e6 should be 0x1e99
mav recv error: invalid MAVLink CRC in msgID 248 0xfee0 should be 0x8472
mav recv error: invalid MAVLink prefix '248'",2019-07-31 06:48:31,1,https://api.github.com/repos/dronekit/dronekit-python/issues/964/comments,2019-07-31 06:40:28,https://api.github.com/repos/dronekit/dronekit-python/issues/964/events,https://github.com/dronekit/dronekit-python/issues/964,474963641,[],https://api.github.com/repos/dronekit/dronekit-python/issues/964/labels{/name},False,,MDU6SXNzdWU0NzQ5NjM2NDE=,964,,,https://api.github.com/repos/dronekit/dronekit-python,closed,mav recv error: invalid MAVLink prefix '248',2019-07-31 06:48:31,https://api.github.com/repos/dronekit/dronekit-python/issues/964,"{'login': 'addriumruss', 'id': 35988105, 'node_id': 'MDQ6VXNlcjM1OTg4MTA1', 'avatar_url': 'https://avatars1.githubusercontent.com/u/35988105?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/addriumruss', 'html_url': 'https://github.com/addriumruss', 'followers_url': 'https://api.github.com/users/addriumruss/followers', 'following_url': 'https://api.github.com/users/addriumruss/following{/other_user}', 'gists_url': 'https://api.github.com/users/addriumruss/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/addriumruss/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/addriumruss/subscriptions', 'organizations_url': 'https://api.github.com/users/addriumruss/orgs', 'repos_url': 'https://api.github.com/users/addriumruss/repos', 'events_url': 'https://api.github.com/users/addriumruss/events{/privacy}', 'received_events_url': 'https://api.github.com/users/addriumruss/received_events', 'type': 'User', 'site_admin': False}"
26,,,[],NONE,"Hey,

i'm working with sim_vehicle.py and Gazebo and want to implement an easy RC_override in mode STABILIZE but it seems that i do something wrong.

`time.sleep(3)
print(""Set Ch3 override to 1900"")
vehicle.channels.overrides[3] = 1900
print("" Channel overrides: %s"" % vehicle.channels.overrides)
time.sleep(10)`

The Drone has no reaction to this code, its in stabilize mode and armed. I can override with mavproxy (rc x yyyy) but i want to make it work with dronekit or mavlink only. The MAV command 
`msg = vehicle.message_factory.command_long_encode(0, 0, mavutil.mavlink.MAV_CMD_DO_SET_SERVO, 0, 2, 1900, 0, 0, 0, 0, 0) 
vehicle.send_mavlink(msg)`
shows at least a reaction from SITL: ""Channel 2 is already in use""
Its only armed and in stabilized, nothing more.

Any Ideas?",2019-07-25 18:12:31,3,https://api.github.com/repos/dronekit/dronekit-python/issues/960/comments,2019-07-24 20:14:19,https://api.github.com/repos/dronekit/dronekit-python/issues/960/events,https://github.com/dronekit/dronekit-python/issues/960,472495873,[],https://api.github.com/repos/dronekit/dronekit-python/issues/960/labels{/name},False,,MDU6SXNzdWU0NzI0OTU4NzM=,960,,,https://api.github.com/repos/dronekit/dronekit-python,closed,[SOLVED] SITL shows no reaction from RC override,2019-07-25 18:12:31,https://api.github.com/repos/dronekit/dronekit-python/issues/960,"{'login': 'srediske', 'id': 25820310, 'node_id': 'MDQ6VXNlcjI1ODIwMzEw', 'avatar_url': 'https://avatars3.githubusercontent.com/u/25820310?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/srediske', 'html_url': 'https://github.com/srediske', 'followers_url': 'https://api.github.com/users/srediske/followers', 'following_url': 'https://api.github.com/users/srediske/following{/other_user}', 'gists_url': 'https://api.github.com/users/srediske/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/srediske/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/srediske/subscriptions', 'organizations_url': 'https://api.github.com/users/srediske/orgs', 'repos_url': 'https://api.github.com/users/srediske/repos', 'events_url': 'https://api.github.com/users/srediske/events{/privacy}', 'received_events_url': 'https://api.github.com/users/srediske/received_events', 'type': 'User', 'site_admin': False}"
27,,,[],NONE,"I found a bug when updating home location.

There are two ways in which I can update the home location

```
a = vehicle.location.global_frame
a.lat = location_marker.lat
a.lon = location_marker.lon
vehicle.home_location = a
```

Or 

```
newloc = LocationGlobal(marker_lat, marker_lon)
vehicle.home_location = newloc
```

Both the above method works fine.

But when I add altitude also, the Drone lands automatically.

```
a.alt = 0.1
vehicle.home_location = a
```

or 

```
newloc = LocationGlobal(marker_lat, marker_lon, 0.1)
vehicle.home_location = newloc
```

Kindly fix the bug and tell us how can we set the altitude of the home location.",2019-09-17 04:17:48,1,https://api.github.com/repos/dronekit/dronekit-python/issues/958/comments,2019-07-23 02:37:09,https://api.github.com/repos/dronekit/dronekit-python/issues/958/events,https://github.com/dronekit/dronekit-python/issues/958,471457766,[],https://api.github.com/repos/dronekit/dronekit-python/issues/958/labels{/name},False,,MDU6SXNzdWU0NzE0NTc3NjY=,958,,,https://api.github.com/repos/dronekit/dronekit-python,closed,Bug while updating home location,2019-09-17 04:17:48,https://api.github.com/repos/dronekit/dronekit-python/issues/958,"{'login': 'shubham9436', 'id': 19433739, 'node_id': 'MDQ6VXNlcjE5NDMzNzM5', 'avatar_url': 'https://avatars3.githubusercontent.com/u/19433739?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/shubham9436', 'html_url': 'https://github.com/shubham9436', 'followers_url': 'https://api.github.com/users/shubham9436/followers', 'following_url': 'https://api.github.com/users/shubham9436/following{/other_user}', 'gists_url': 'https://api.github.com/users/shubham9436/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/shubham9436/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/shubham9436/subscriptions', 'organizations_url': 'https://api.github.com/users/shubham9436/orgs', 'repos_url': 'https://api.github.com/users/shubham9436/repos', 'events_url': 'https://api.github.com/users/shubham9436/events{/privacy}', 'received_events_url': 'https://api.github.com/users/shubham9436/received_events', 'type': 'User', 'site_admin': False}"
28,,,[],NONE,"1. How do we set the RTL parameters? Is this a correct way vehicle.parameters['ALT_HOLD_RTL'] to set the parameters?

2. How to set the maximum height in RTL? Which parameter do I need to pass to set the maximum height in RTL mode?",2019-10-23 15:12:38,0,https://api.github.com/repos/dronekit/dronekit-python/issues/956/comments,2019-07-20 12:13:12,https://api.github.com/repos/dronekit/dronekit-python/issues/956/events,https://github.com/dronekit/dronekit-python/issues/956,470668369,[],https://api.github.com/repos/dronekit/dronekit-python/issues/956/labels{/name},False,,MDU6SXNzdWU0NzA2NjgzNjk=,956,,,https://api.github.com/repos/dronekit/dronekit-python,closed,Set RTL parameters and Maximum Height in RTL mode,2019-10-23 15:12:38,https://api.github.com/repos/dronekit/dronekit-python/issues/956,"{'login': 'shubham9436', 'id': 19433739, 'node_id': 'MDQ6VXNlcjE5NDMzNzM5', 'avatar_url': 'https://avatars3.githubusercontent.com/u/19433739?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/shubham9436', 'html_url': 'https://github.com/shubham9436', 'followers_url': 'https://api.github.com/users/shubham9436/followers', 'following_url': 'https://api.github.com/users/shubham9436/following{/other_user}', 'gists_url': 'https://api.github.com/users/shubham9436/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/shubham9436/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/shubham9436/subscriptions', 'organizations_url': 'https://api.github.com/users/shubham9436/orgs', 'repos_url': 'https://api.github.com/users/shubham9436/repos', 'events_url': 'https://api.github.com/users/shubham9436/events{/privacy}', 'received_events_url': 'https://api.github.com/users/shubham9436/received_events', 'type': 'User', 'site_admin': False}"
29,,,[],NONE,"Hello.
I'm trying to access the documentation of DroneKit Python from the official website and it is not working anymore. Is this a server problem or was it migrated to another place?",2019-07-05 00:33:49,1,https://api.github.com/repos/dronekit/dronekit-python/issues/953/comments,2019-07-04 14:28:20,https://api.github.com/repos/dronekit/dronekit-python/issues/953/events,https://github.com/dronekit/dronekit-python/issues/953,464295544,[],https://api.github.com/repos/dronekit/dronekit-python/issues/953/labels{/name},False,,MDU6SXNzdWU0NjQyOTU1NDQ=,953,,,https://api.github.com/repos/dronekit/dronekit-python,closed,Documentation links of dronekit.io are broken,2019-07-05 00:33:49,https://api.github.com/repos/dronekit/dronekit-python/issues/953,"{'login': 'maroquio', 'id': 1246222, 'node_id': 'MDQ6VXNlcjEyNDYyMjI=', 'avatar_url': 'https://avatars3.githubusercontent.com/u/1246222?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/maroquio', 'html_url': 'https://github.com/maroquio', 'followers_url': 'https://api.github.com/users/maroquio/followers', 'following_url': 'https://api.github.com/users/maroquio/following{/other_user}', 'gists_url': 'https://api.github.com/users/maroquio/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/maroquio/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/maroquio/subscriptions', 'organizations_url': 'https://api.github.com/users/maroquio/orgs', 'repos_url': 'https://api.github.com/users/maroquio/repos', 'events_url': 'https://api.github.com/users/maroquio/events{/privacy}', 'received_events_url': 'https://api.github.com/users/maroquio/received_events', 'type': 'User', 'site_admin': False}"
30,,,[],NONE,"The following link seems to be broken:

http://python.dronekit.io/guide/quick_start.html",2019-07-02 00:04:47,1,https://api.github.com/repos/dronekit/dronekit-python/issues/952/comments,2019-07-01 16:34:28,https://api.github.com/repos/dronekit/dronekit-python/issues/952/events,https://github.com/dronekit/dronekit-python/issues/952,462808067,[],https://api.github.com/repos/dronekit/dronekit-python/issues/952/labels{/name},False,,MDU6SXNzdWU0NjI4MDgwNjc=,952,,,https://api.github.com/repos/dronekit/dronekit-python,closed,Quick start link broken,2019-07-02 00:04:48,https://api.github.com/repos/dronekit/dronekit-python/issues/952,"{'login': 'dmaynard51', 'id': 26627408, 'node_id': 'MDQ6VXNlcjI2NjI3NDA4', 'avatar_url': 'https://avatars2.githubusercontent.com/u/26627408?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dmaynard51', 'html_url': 'https://github.com/dmaynard51', 'followers_url': 'https://api.github.com/users/dmaynard51/followers', 'following_url': 'https://api.github.com/users/dmaynard51/following{/other_user}', 'gists_url': 'https://api.github.com/users/dmaynard51/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dmaynard51/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dmaynard51/subscriptions', 'organizations_url': 'https://api.github.com/users/dmaynard51/orgs', 'repos_url': 'https://api.github.com/users/dmaynard51/repos', 'events_url': 'https://api.github.com/users/dmaynard51/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dmaynard51/received_events', 'type': 'User', 'site_admin': False}"
31,,,[],CONTRIBUTOR,"In the latest version, the reception of RC channels with PX4 autopilot did not work. This commit repairs bad mavlink message name and adds support for more (18) channels. Tested with PX4",2019-06-27 06:14:36,5,https://api.github.com/repos/dronekit/dronekit-python/issues/949/comments,2019-06-25 20:42:08,https://api.github.com/repos/dronekit/dronekit-python/issues/949/events,https://github.com/dronekit/dronekit-python/pull/949,460631530,[],https://api.github.com/repos/dronekit/dronekit-python/issues/949/labels{/name},False,,MDExOlB1bGxSZXF1ZXN0MjkxNzIzODA3,949,,"{'url': 'https://api.github.com/repos/dronekit/dronekit-python/pulls/949', 'html_url': 'https://github.com/dronekit/dronekit-python/pull/949', 'diff_url': 'https://github.com/dronekit/dronekit-python/pull/949.diff', 'patch_url': 'https://github.com/dronekit/dronekit-python/pull/949.patch'}",https://api.github.com/repos/dronekit/dronekit-python,closed,Change the name of the mavlink message.,2019-06-27 06:14:44,https://api.github.com/repos/dronekit/dronekit-python/issues/949,"{'login': 'roman-dvorak', 'id': 5196729, 'node_id': 'MDQ6VXNlcjUxOTY3Mjk=', 'avatar_url': 'https://avatars3.githubusercontent.com/u/5196729?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/roman-dvorak', 'html_url': 'https://github.com/roman-dvorak', 'followers_url': 'https://api.github.com/users/roman-dvorak/followers', 'following_url': 'https://api.github.com/users/roman-dvorak/following{/other_user}', 'gists_url': 'https://api.github.com/users/roman-dvorak/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/roman-dvorak/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/roman-dvorak/subscriptions', 'organizations_url': 'https://api.github.com/users/roman-dvorak/orgs', 'repos_url': 'https://api.github.com/users/roman-dvorak/repos', 'events_url': 'https://api.github.com/users/roman-dvorak/events{/privacy}', 'received_events_url': 'https://api.github.com/users/roman-dvorak/received_events', 'type': 'User', 'site_admin': False}"
32,,,[],NONE,Documentation link like http://python.dronekit.io/ in README.md don't work.,2019-06-26 05:21:17,1,https://api.github.com/repos/dronekit/dronekit-python/issues/948/comments,2019-06-25 14:03:10,https://api.github.com/repos/dronekit/dronekit-python/issues/948/events,https://github.com/dronekit/dronekit-python/issues/948,460444598,[],https://api.github.com/repos/dronekit/dronekit-python/issues/948/labels{/name},False,,MDU6SXNzdWU0NjA0NDQ1OTg=,948,,,https://api.github.com/repos/dronekit/dronekit-python,closed,Documentation links don't work,2019-06-26 05:21:17,https://api.github.com/repos/dronekit/dronekit-python/issues/948,"{'login': 'Promezio', 'id': 6152797, 'node_id': 'MDQ6VXNlcjYxNTI3OTc=', 'avatar_url': 'https://avatars2.githubusercontent.com/u/6152797?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/Promezio', 'html_url': 'https://github.com/Promezio', 'followers_url': 'https://api.github.com/users/Promezio/followers', 'following_url': 'https://api.github.com/users/Promezio/following{/other_user}', 'gists_url': 'https://api.github.com/users/Promezio/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/Promezio/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/Promezio/subscriptions', 'organizations_url': 'https://api.github.com/users/Promezio/orgs', 'repos_url': 'https://api.github.com/users/Promezio/repos', 'events_url': 'https://api.github.com/users/Promezio/events{/privacy}', 'received_events_url': 'https://api.github.com/users/Promezio/received_events', 'type': 'User', 'site_admin': False}"
33,,,[],NONE,"The exception `dronekit.APIException: mode (33816576, 157) not available on mavlink definition` occurs when connecting to a PX4 simulation after calling `self.vehicle.simple_takeoff(altitude)` during the `HEARTBEAT` message handler. It appears that `mavutil.interpret_px4_mode` is returning the mode `TAKEOFF`, but `self._mode_mapping` only contains `['MANUAL', 'STABILIZED', 'ACRO', 'RATTITUDE', 'ALTCTL', 'POSCTL', 'LOITER', 'MISSION', 'RTL', 'LAND', 'RTGS', 'FOLLOWME', 'OFFBOARD']`.

library versions:
`dronekit (2.9.2)`
`pymavlink (2.3.4)`",2019-06-02 23:54:36,2,https://api.github.com/repos/dronekit/dronekit-python/issues/945/comments,2019-05-31 15:12:16,https://api.github.com/repos/dronekit/dronekit-python/issues/945/events,https://github.com/dronekit/dronekit-python/issues/945,450848051,[],https://api.github.com/repos/dronekit/dronekit-python/issues/945/labels{/name},False,,MDU6SXNzdWU0NTA4NDgwNTE=,945,,,https://api.github.com/repos/dronekit/dronekit-python,closed,"dronekit.APIException: mode (33816576, 157) not available on mavlink definition",2019-06-02 23:54:36,https://api.github.com/repos/dronekit/dronekit-python/issues/945,"{'login': 'dwiel', 'id': 29542, 'node_id': 'MDQ6VXNlcjI5NTQy', 'avatar_url': 'https://avatars2.githubusercontent.com/u/29542?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/dwiel', 'html_url': 'https://github.com/dwiel', 'followers_url': 'https://api.github.com/users/dwiel/followers', 'following_url': 'https://api.github.com/users/dwiel/following{/other_user}', 'gists_url': 'https://api.github.com/users/dwiel/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/dwiel/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/dwiel/subscriptions', 'organizations_url': 'https://api.github.com/users/dwiel/orgs', 'repos_url': 'https://api.github.com/users/dwiel/repos', 'events_url': 'https://api.github.com/users/dwiel/events{/privacy}', 'received_events_url': 'https://api.github.com/users/dwiel/received_events', 'type': 'User', 'site_admin': False}"
34,,,[],NONE,"Hello, I was following ""Dronekit.io"" document page which is guide for python. 3 or 4 weeks ago, I couldn't open guide page. http://python.dronekit.io/guide/index.html 

Did the guide page is transported? I can't find any information about this.

![Screenshot from 2019-05-28 11-06-08](https://user-images.githubusercontent.com/44507545/58461574-aa7d4980-8138-11e9-8d88-f0099bc7506d.png)

Thank you.",2019-05-29 08:32:36,2,https://api.github.com/repos/dronekit/dronekit-python/issues/944/comments,2019-05-28 08:04:58,https://api.github.com/repos/dronekit/dronekit-python/issues/944/events,https://github.com/dronekit/dronekit-python/issues/944,449121066,[],https://api.github.com/repos/dronekit/dronekit-python/issues/944/labels{/name},False,,MDU6SXNzdWU0NDkxMjEwNjY=,944,,,https://api.github.com/repos/dronekit/dronekit-python,closed,Dronekit Python Documentation,2019-05-29 08:32:37,https://api.github.com/repos/dronekit/dronekit-python/issues/944,"{'login': 'bozkurthan', 'id': 44507545, 'node_id': 'MDQ6VXNlcjQ0NTA3NTQ1', 'avatar_url': 'https://avatars1.githubusercontent.com/u/44507545?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/bozkurthan', 'html_url': 'https://github.com/bozkurthan', 'followers_url': 'https://api.github.com/users/bozkurthan/followers', 'following_url': 'https://api.github.com/users/bozkurthan/following{/other_user}', 'gists_url': 'https://api.github.com/users/bozkurthan/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/bozkurthan/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/bozkurthan/subscriptions', 'organizations_url': 'https://api.github.com/users/bozkurthan/orgs', 'repos_url': 'https://api.github.com/users/bozkurthan/repos', 'events_url': 'https://api.github.com/users/bozkurthan/events{/privacy}', 'received_events_url': 'https://api.github.com/users/bozkurthan/received_events', 'type': 'User', 'site_admin': False}"
35,,,[],NONE,"Here is the code snippet:

```
def cmdBodyPosition(x, y, z):
    msg = vehicle.message_factory.set_position_target_local_ned_encode(
        0,  # time_boot_ms (not used)
        0, 0,  # target system, target component
        mavutil.mavlink.MAV_FRAME_LOCAL_NED,  # frame
        0b110111111000,  # type_mask
        x, y, z,  # x, y, z positions
        0, 0, 0,  # x, y, z velocity in m/s
        0, 0, 0,  # x, y, z acceleration
        0, 0)  # yaw, yaw_rate (not supported yet, ignored in GCS_Mavlink)
    vehicle.send_mavlink(msg)
    vehicle.flush()
arm_and_takeoff(5)
time.sleep(5)
print vehicle.home_location
cmdBodyPosition(-5, 0, -5)
time.sleep(5)
vehicle.home_location = vehicle.location.global_frame
print vehicle.home_location
time.sleep(5)
cmdBodyPosition(0, 0, 0)
time.sleep(5)
```

According to my understanding of the code, the drone should arm and take off to 5 meters which it does pretty well.
The first home location printed is ```LocationGlobal:lat=-35.3632609,lon=149.1652299,alt=0.584```
After this, drone moves forward for 5 meters maintaining the altitude at 5 meters (expected too)  and new home location is updated(till here it works pretty much well).
```LocationGlobal:lat=-35.3633055,lon=149.165229,alt=588.96```

Now, to my understanding since new home location has been updated, then giving
```cmdBodyPosition(0, 0, 0)``` command should not let drone move from its position. But to the surprise, it maintains its altitude but goes back to its original latitude position.

I have observed that drone moves relative to the Z location when giving ```cmdBodyPosition``` command when home location is updated. But X and Y are relative to the first home location.

Need clarification.",2019-07-23 02:30:04,0,https://api.github.com/repos/dronekit/dronekit-python/issues/943/comments,2019-05-26 13:52:04,https://api.github.com/repos/dronekit/dronekit-python/issues/943/events,https://github.com/dronekit/dronekit-python/issues/943,448569468,[],https://api.github.com/repos/dronekit/dronekit-python/issues/943/labels{/name},False,,MDU6SXNzdWU0NDg1Njk0Njg=,943,,,https://api.github.com/repos/dronekit/dronekit-python,closed,Weird working of vehicle.home_location and vehicle.message_factory.set_position_target_local_ned_encode,2019-07-23 02:30:04,https://api.github.com/repos/dronekit/dronekit-python/issues/943,"{'login': 'shubham9436', 'id': 19433739, 'node_id': 'MDQ6VXNlcjE5NDMzNzM5', 'avatar_url': 'https://avatars3.githubusercontent.com/u/19433739?v=4', 'gravatar_id': '', 'url': 'https://api.github.com/users/shubham9436', 'html_url': 'https://github.com/shubham9436', 'followers_url': 'https://api.github.com/users/shubham9436/followers', 'following_url': 'https://api.github.com/users/shubham9436/following{/other_user}', 'gists_url': 'https://api.github.com/users/shubham9436/gists{/gist_id}', 'starred_url': 'https://api.github.com/users/shubham9436/starred{/owner}{/repo}', 'subscriptions_url': 'https://api.github.com/users/shubham9436/subscriptions', 'organizations_url': 'https://api.github.com/users/shubham9436/orgs', 'repos_url': 'https://api.github.com/users/shubham9436/repos', 'events_url': 'https://api.github.com/users/shubham9436/events{/privacy}', 'received_events_url': 'https://api.github.com/users/shubham9436/received_events', 'type': 'User', 'site_admin': False}"
